Participant,Practice,EEG,StartDate,StartTime,StartExperiment,Block,Trial,StartTrial,fixation_start_time,fixation_duration,cues_start_time,cues_pres_duration,outcome_start_time,RewLeft,RewRight,ProbLeft,VideoPresented,AudioPresented
6666454,False,False,2026-08-23,10:33:49,1.375097781419754e-06,1,1,4.291767254471779e-06,9.166775271296501e-06,0.8711568618212744,1.9570380416698754,1.0736486530654448,2.0444291667081416,1,0,0.9,/Users/dimanaatanassova/Documents/Personal/Github/Volatility-Learning-Infants-HGF/Probabilistic-Reversal-Task/stimuli/dancing_monster12.mp4,/Users/dimanaatanassova/Documents/Personal/Github/Volatility-Learning-Infants-HGF/Probabilistic-Reversal-Task/stimuli/squeak1_left_48.wav
6666454,False,False,2026-08-23,10:33:49,1.375097781419754e-06,1,2,3.301304208347574,3.3013088334118947,1.1903706270372223,5.257197041762993,0.7571880090470985,5.266419791732915,1,0,0.9,/Users/dimanaatanassova/Documents/Personal/Github/Volatility-Learning-Infants-HGF/Probabilistic-Reversal-Task/stimuli/dancing_monster5.mp4,/Users/dimanaatanassova/Documents/Personal/Github/Volatility-Learning-Infants-HGF/Probabilistic-Reversal-Task/stimuli/squeak2_left_48.wav
6666454,False,False,2026-08-23,10:33:49,1.375097781419754e-06,1,3,6.523337333346717,6.52334241673816,0.8651994004188361,8.64159312506672,1.2416346229209974,8.650664125103503,1,0,0.9,/Users/dimanaatanassova/Documents/Personal/Github/Volatility-Learning-Infants-HGF/Probabilistic-Reversal-Task/stimuli/dancing_monster3.mp4,/Users/dimanaatanassova/Documents/Personal/Github/Volatility-Learning-Infants-HGF/Probabilistic-Reversal-Task/stimuli/squeak4_left_48.wav
